xnm,ynm,frame,locprecnm,phot,bg,LLrel,PSFxnm,numberInGroup,sitenumbers,layer
28373.77,50169.1,5190,11.62686,731.8417,57.8791656494141,-0.6574277,118.2925,2,0,1
30642.59,51924.66,5190,13.13791,715.108,82.8202781677246,-0.721235,114.8851,3,0,1
30877.03,44226.18,5190,21.81678,252.9898,27.2282428741455,-0.4608081,115.9897,1,0,1
31851.93,42720.63,5190,4.424192,5043.805,135.457246780396,-0.6903918,141.4032,4,0,1
33831.57,59225.41,5190,3.752938,5165.41,150.04451751709,-0.5811725,125.5004,5,472,1
34858.25,56451.71,5190,18.4618,332.3,27.3769721984863,-0.5219836,120.1713,1,387,1
35246.09,55034.28,5190,20.01243,352.7356,24.7938232421875,-0.4754831,133.7776,1,396,1
37966.04,58248.94,5190,24.38087,381.8257,36.3573188781738,-0.4546182,146.1901,1,0,1
27512.96,51403.03,5191,24.61585,277.7181,30.2082214355469,-0.4543902,129.1559,1,0,1
28151.71,44916.86,5191,15.20112,443.2617,28.4336757659912,-0.4667519,122.0766,1,0,1
29751.47,43626.67,5191,10.84816,806.6145,56.5307235717773,-0.6982467,116.6865,2,0,1
33986.5,56811.86,5191,3.195646,5589.033,93.315502166748,-0.5789192,122.8335,3,364,1
36714.49,46256.43,5191,10.90331,994.5022,53.9039478302002,-0.487293,133.6253,2,198,1
37845.39,52536.85,5191,1.834001,17011.78,290.473850250244,-0.6110547,122.6076,9,333,1
27994,44354.77,5192,4.50226,3081.676,81.7023849487305,-0.7753152,122.1704,3,0,1
28739.79,49873.99,5192,7.731012,1083.584,30.6225414276123,-0.7352021,119.1098,1,0,1
29627.93,58103.98,5192,11.46932,885.0486,29.2286510467529,-0.7868612,144.3631,1,0,1
31027.96,59334.57,5192,19.0671,363.4593,28.2769012451172,-0.4506166,128.1188,1,0,1
31729.74,49150.52,5192,14.98414,635.4651,30.2145729064941,-0.3533204,145.0167,1,0,1
35411.54,45597.85,5192,16.91545,301.3667,28.7978076934814,-0.4532692,106.1258,1,0,1
28337.42,42849.41,5193,5.497981,2198.145,81.0259819030762,-0.6812786,116.5072,3,0,1
29763.02,43169.73,5193,17.40735,439.5191,29.3185253143311,-0.7600003,132.5502,1,0,1
30384.41,47278.93,5193,5.692213,1771.115,32.7585678100586,-0.7903156,120.6915,1,0,1
32549.64,49145.57,5193,14.15401,778.3435,58.6582527160645,-0.6724063,131.5912,2,82,1
32880.1,60458.13,5193,14.2804,433.5796,28.7063598632813,-0.6923527,115.163,1,0,1
35198.67,55026.41,5193,19.51989,342.0601,56.2170028686523,-0.6540607,109.5966,2,396,1
37301.8,43706.44,5193,8.886247,1978.006,96.2058696746826,-0.5886171,149.8202,3,0,1
37459.48,57117.84,5193,6.163734,1228.771,32.6932334899902,-0.678754,105.2386,1,453,1
28900.95,57332.47,5194,9.23926,926.7206,56.7840118408203,-0.6084765,113.4158,2,0,1
34444.7,55203.79,5194,6.797541,1477.82,63.5995216369629,-0.678276,113.4117,2,371,1
34466.29,52004.78,5194,5.548901,2937.87,61.2206478118896,-0.6246967,142.1024,2,246,1
34884.53,49497.74,5194,14.09317,566.4932,28.857328414917,-0.7091846,131.8826,1,254,1
35233.43,55039.75,5194,19.19314,269.8676,30.514627456665,-0.7032143,107.3737,1,396,1
36874,53348.92,5194,12.25627,437.884,28.7860488891602,-0.4155204,103.5058,1,0,1
37987.07,51005.82,5194,9.07039,804.3147,28.8210391998291,-0.4830757,115.5799,1,338,1
28411.36,50091.14,5195,8.847187,887.101,31.6888771057129,-0.6784927,117.8188,1,0,1
34788.01,56646.66,5195,23.81329,243.0587,24.8678302764893,-0.8927108,122.6484,1,384,1
35561.18,53225.2,5195,12.39111,677.8228,30.9507083892822,-0.5413172,130.9313,1,275,1
27082.63,48209.64,5196,13.64496,681.7299,59.7201976776123,-0.6773834,125.9669,2,0,1
35128.8,56540.07,5196,3.267777,4189.985,74.2889099121094,-0.7770332,109.4426,2,391,1
35287.33,51034.12,5196,12.88929,657.9092,30.3461284637451,-0.4172863,132.9889,1,262,1
39408.93,48979.83,5196,19.46381,196.6976,28.0749015808105,-0.5270475,92.13657,1,0,1
26183.85,45830.23,5197,4.07573,4202.857,140.529125213623,-0.7027606,122.448,5,0,1
27804.33,43883.4,5197,2.146396,9425.203,154.981409072876,-0.6647112,109.7207,5,0,1
33551.52,47655.44,5197,19.62047,380.083,28.9861316680908,-0.6082856,133.0933,1,173,1
34457.53,55220.75,5197,4.637876,2794.36,69.5102882385254,-0.6022993,119.8898,2,371,1
35563.78,53194,5197,8.315653,1477.963,104.317211151123,-0.6510756,120.8658,3,275,1
23749.98,46448.98,5198,6.068854,1935.707,58.8677577972412,-0.610418,122.0561,2,0,1
28756.15,58220.35,5198,11.17769,479.4542,29.7043323516846,-0.4055757,100.8517,1,0,1
29169.13,59017.98,5198,11.16189,846.9996,27.8701286315918,-0.6604071,139.5285,1,0,1
32875.43,60499.11,5198,8.526688,1229.895,52.8089561462402,-0.5292152,122.8233,2,0,1
35150.04,53925.34,5198,7.754252,2133.4,151.67004776001,-0.6487751,129.917,5,0,1
37177.16,56394.52,5198,12.07393,805.2543,58.5477466583252,-0.5597797,127.3844,2,445,1
38449.78,55399.18,5198,7.702063,931.7503,31.0595054626465,-0.5716692,108.9402,1,538,1
28199.31,44971.16,5199,7.54057,1144.957,33.7219429016113,-0.5705564,118.4812,1,0,1
30606.81,42372.18,5199,7.92537,1126.888,27.796688079834,-0.8146703,125.9054,1,0,1
33431.75,57279.01,5199,14.8498,355.297,29.3397178649902,-0.6360673,105.6031,1,347,1
35630.96,59936.81,5199,22.47943,249.7146,25.5863246917725,-0.6478233,119.0512,1,0,1
37935.5,47414.09,5199,17.22065,699.3561,52.0364532470703,-0.7374423,148.8976,2,211,1
29618.22,58108.33,5200,3.440694,6405.622,156.245178222656,-0.6617578,131.3669,5,0,1
30599.5,44743.98,5200,3.962837,5432.481,136.91554069519,-0.6315115,135.5961,4,0,1
31318.64,47128.35,5200,23.03632,306.1007,27.5685920715332,-0.5598553,133.0065,1,0,1
31875.88,52172.3,5200,8.759253,1667.085,72.1549682617188,-0.562717,142.1475,2,0,1
32922.93,48434.2,5200,19.70782,313.8429,27.9004249572754,-0.6653908,121.2753,1,93,1
34377.97,46386.36,5200,18.18203,249.1973,27.5756015777588,-0.6679243,101.1218,1,179,1
34878.2,49503.65,5200,15.47532,458.4334,28.4710788726807,-0.6379536,125.8574,1,254,1
35298.82,45555.59,5200,20.69679,331.2614,26.4504165649414,-0.4767593,130.4948,1,0,1
35382.21,56971.97,5200,19.59049,299.3537,29.3911285400391,-0.7445303,116.3723,1,405,1
37433.29,54327.93,5200,5.539163,1555.887,34.2670135498047,-0.6564984,109.1591,1,451,1
38441.29,50448.18,5200,9.802726,994.7348,86.152759552002,-0.7313261,117.3922,3,0,1
26144.72,50545.2,5201,8.146974,1629.1,58.924674987793,-0.5969875,138.5055,2,0,1
28742.77,49888.49,5201,4.631389,2625.376,66.8958778381348,-0.7772793,117.0599,2,0,1
34470.79,52014.04,5201,3.487574,8490.563,216.406187057495,-0.742553,146.5387,7,246,1
27076.49,48213.34,5202,4.48936,4595.512,189.787410736084,-0.5695548,128.6352,6,0,1
29882.99,53912.07,5202,15.07625,661.9101,57.0131816864014,-0.5974083,135.2689,2,0,1
31097.79,46189.52,5202,6.443295,1490.924,59.8469657897949,-0.7347708,112.3595,2,0,1
32492.96,48815.77,5202,1.944286,12416.97,167.957889556885,-0.6595322,115.4602,5,80,1
32733.74,51709.75,5202,5.023613,2576.427,174.461776733398,-0.6330279,108.026,6,86,1
35162.31,53952.96,5202,18.56548,384.1141,30.1631126403809,-0.6897891,127.9487,1,0,1
37891.39,54576.51,5202,15.51927,508.9402,28.5863132476807,-0.7222385,133.33,1,461,1
28905.59,57333.79,5204,20.99442,265.7855,28.4789066314697,-0.62375,114.9584,1,0,1
29615.34,54476.34,5204,3.95444,5382.691,108.443511962891,-0.7421963,139.9592,3,0,1
34809.75,56656.77,5204,9.93683,734.8763,29.2528190612793,-0.609446,117.5442,1,384,1
35314.02,52094.79,5204,17.85054,452.2698,29.3312702178955,-0.5942387,136.8777,1,263,1
39033.3,52956.78,5204,3.01783,7146.731,157.586854934692,-0.7239172,125.0327,5,522,1
23726.71,52687,5205,19.12952,407.3533,29.457088470459,-0.4871199,135.0135,1,0,1
26209.24,45860.95,5205,3.71757,4092.776,118.652637481689,-0.6490932,115.2479,4,0,1
33836.05,59220.59,5205,6.055196,1643.978,33.8240814208984,-0.6260537,121.3393,1,472,1
35691.51,48803.41,5205,3.359817,4793.159,125.109907150269,-0.6293857,112.4129,4,272,1
36480.46,57152.79,5205,5.191036,4475.394,178.584896087646,-0.5409919,141.8787,6,428,1
34441.09,55215.96,5206,6.091656,1849.144,60.8692035675049,-0.6227723,122.7536,2,371,1
37254.4,56270.18,5206,19.38165,434.9093,28.3253498077393,-0.4812136,142.5672,1,445,1
37979.78,51006.51,5206,6.068735,1475.684,30.0055484771729,-0.370223,116.4944,1,338,1
28349.45,42851.95,5207,5.765161,2076.095,133.402254104614,-0.6154643,106.1602,5,0,1
29568.14,54481.89,5207,22.85123,325.2088,27.26318359375,-0.8129545,137.0085,1,0,1
30405.01,59194.34,5207,18.17035,490.5617,27.5495319366455,-0.5788454,146.4411,1,0,1
36601.82,54160.33,5207,4.879763,2156.271,67.0870170593262,-0.6696955,109.7976,2,429,1
23729.56,52694.58,5208,7.542179,2350.637,92.4436817169189,-0.6603572,149.3218,3,0,1
29609.38,52719.76,5208,3.655384,5031.157,105.11283493042,-0.770586,126.6065,3,0,1
29617.1,58098.27,5208,3.896781,4528.75,94.6357440948486,-0.7505825,128.2058,3,0,1
33420.6,57294.05,5208,15.28628,439.7026,54.284839630127,-0.4834471,109.1554,2,347,1
35599.77,52157.63,5208,15.62072,618.0498,29.2031555175781,-0.4835053,147.8838,1,0,1
37028.57,53275.38,5208,22.1423,335.6047,27.7126388549805,-0.7827955,136.0446,1,0,1
29916.03,44668.08,5209,2.791679,6198.801,104.569894790649,-0.8086013,115.3283,3,0,1
31097.96,46191.33,5209,4.36027,3525.955,95.1104774475098,-0.574215,122.9638,3,0,1
32319.49,53045.65,5209,6.689843,2595.47,95.1918563842773,-0.706259,144.9252,3,76,1
32485.5,52139.23,5209,17.23047,284.8832,34.6735649108887,-0.8297842,99.91611,1,81,1
32491.64,48812.95,5209,4.800994,2389.521,96.0214385986328,-0.5947802,108.2864,3,80,1
32685.35,45034.75,5209,9.862217,1063.826,28.5989837646484,-0.7115028,143.2812,1,0,1
33147.89,41965.78,5209,22.40862,237.8303,28.3947067260742,-0.5619587,113.071,1,0,1
36177.42,52091,5209,13.7737,405.7307,28.9009475708008,-0.6783326,108.0532,1,285,1
26148.14,50554.49,5210,6.498739,2289.707,62.7639560699463,-0.7107371,140.071,2,0,1
29096.35,49081.36,5210,2.805755,6068.913,125.872798919678,-0.7411191,114.2203,4,17,1
29898.73,53913.54,5210,23.40221,145.445,31.5570659637451,-0.5683148,86.02431,1,0,1
32870.05,60456.44,5210,17.22786,356.9586,27.4292182922363,-0.7679948,119.1329,1,0,1
33265.91,46082.44,5210,11.63963,496.4109,28.8564949035645,-0.5758052,106.8387,1,0,1
34804.63,56647.68,5211,20.62791,535.3179,54.5499496459961,-0.6326925,141.2415,2,384,1
38457.06,55392.13,5211,11.021,626.3685,31.2635307312012,-0.7540108,114.9746,1,538,1
38574.05,56301.44,5211,21.15799,165.8192,26.5285015106201,-0.4935564,89.79484,1,0,1
31031.65,48894.7,5212,8.771441,1159.994,32.230785369873,-0.6341743,134.9924,1,0,1
32742.38,51696.11,5212,22.72199,219.3978,30.7915267944336,-0.5763016,107.28,1,86,1
35220.44,55029.22,5212,23.97416,282.0443,28.9843082427979,-0.52035,129.1996,1,396,1
36420.14,56795.58,5212,2.055462,12260.75,210.926055908203,-0.8974956,117.8793,6,0,1
37215.1,56277.79,5212,11.30739,804.1792,59.2286605834961,-0.7812765,119.7706,2,445,1
38098.21,56973.02,5212,8.996063,699.0776,30.3393993377686,-0.4998721,105.2852,1,0,1
26144.52,43071.73,5213,14.63937,372.2669,26.252368927002,-0.6883792,109.6683,1,0,1
27931.01,47800.04,5213,23.76794,239.9364,29.5738048553467,-0.7799898,117.1124,1,0,1
31701.82,54898.94,5213,9.729539,1092.22,32.4936103820801,-0.6642832,140.9012,1,136,1
32695.51,48132.55,5213,10.02107,1097.298,60.3615665435791,-0.5079066,130.4994,2,14,1
32726.75,51731.48,5213,11.56118,512.3771,27.8415355682373,-0.44877,108.8685,1,86,1
33419.91,57299.66,5213,21.08555,236.4021,28.1671142578125,-0.7382285,108.4046,1,347,1
33633.42,54758.76,5213,7.921043,1093.966,63.752571105957,-0.498756,107.9195,2,355,1
33862.47,51416.29,5213,16.18998,231.5051,30.4160327911377,-0.7079666,87.14095,1,0,1
35547.11,50681.67,5213,2.176953,11330,231.831527709961,-0.6265868,116.7021,7,269,1
38134.58,57007.4,5213,10.67136,754.2725,26.3032283782959,-0.7941721,128.133,1,0,1
28165.96,44967.51,5214,12.39661,440.1627,28.3526268005371,-0.6194443,105.057,1,0,1
28332.42,42866.48,5214,10.66048,821.9473,79.515438079834,-0.523825,109.8499,3,0,1
28375.78,50154.87,5214,11.36497,633.5339,58.9964942932129,-0.5443159,104.8358,2,0,1
29871.57,53910.59,5214,10.7351,1103.675,56.0861206054688,-0.5531764,136.1632,2,0,1
31500.93,60009.3,5214,19.33674,441.5703,52.327880859375,-0.6276288,127.7442,2,0,1
32891.63,60454.21,5214,13.02053,597.6145,55.6050796508789,-0.8150877,112.281,2,0,1
29665.21,52738.52,5215,22.622,163.9373,30.7270698547363,-0.4945502,90.42114,1,0,1
31093.97,46195.83,5215,2.346394,10560.02,195.892059326172,-0.6412127,121.572,6,0,1
31730.59,49144.63,5215,9.916111,1336.777,56.4110832214355,-0.5742261,145.2794,2,0,1
33253.46,56494.46,5215,12.23314,477.7068,29.9404544830322,-0.5166165,107.7533,1,343,1
37981.36,49967.43,5215,7.966485,1016.816,61.3289813995361,-0.6272298,104.3958,2,337,1
28762.39,49976.75,5216,13.75041,418.2075,30.2231159210205,-0.7071658,108.6655,1,0,1
29349.68,58367.35,5216,12.61978,629.8542,30.139123916626,-0.7285352,128.1326,1,0,1
33418.95,57260.46,5216,20.33144,215.9801,28.9947032928467,-0.5629061,99.85778,1,347,1
35500.87,60038.54,5216,8.895065,832.14,28.7938175201416,-0.5024809,116.0629,1,0,1
35504.32,53187.9,5216,17.94396,409.1499,27.8878288269043,-0.5076338,131.498,1,275,1
39612.07,51497.39,5216,11.10278,1179.8,83.570821762085,-0.7092439,134.7794,3,0,1
26525.33,42246.53,5217,15.5003,687.317,51.7926788330078,-0.5547113,138.5064,2,0,1
29963.27,51702.64,5217,19.1787,267.5839,30.3040809631348,-0.593657,107.2295,1,0,1
32346.23,42953.31,5217,7.356027,1864.393,67.3140964508057,-0.5768268,137.3954,2,0,1
33260.56,46073.83,5217,15.71318,429.9973,25.8608512878418,-0.5135483,125.1576,1,0,1
35197.23,55031.64,5217,23.21144,159.6261,28.9253063201904,-0.7369092,91.97029,1,396,1
35546.27,53191.75,5217,9.200546,980.691,29.3248443603516,-0.3934332,129.8056,1,275,1
37460.11,57109.54,5217,3.743825,3474.289,92.6591205596924,-0.7661951,112.3622,3,453,1
26561.45,52613.71,5218,14.37531,534.2516,53.5641670227051,-0.6214341,118.2275,2,0,1
31105.43,57556.02,5218,10.6311,513.8805,30.100471496582,-0.6065599,100.9915,1,126,1
34826.38,56670.3,5218,24.12121,193.8061,27.9934272766113,-0.71072,106.3416,1,384,1
35582.67,53183.84,5218,22.4349,201.1183,33.7051620483398,-0.8479761,99.09317,1,275,1
36585.59,54145.33,5218,11.1177,606.8691,28.8334522247314,-0.4822478,115.409,1,429,1
27096.58,48229.54,5219,18.34609,410.7057,29.6687240600586,-0.8119756,132.073,1,0,1
27192.08,42335.38,5219,2.031939,12264.01,214.234802246094,-0.6616374,116.6228,7,0,1
29360.34,58360.24,5219,10.85552,744.4868,26.6178226470947,-0.763499,128.5953,1,0,1
32539.17,52694.85,5219,8.136505,1080.888,59.3936920166016,-0.5341532,110.5163,2,84,1
32727.44,51720.65,5219,14.09685,451.6231,27.6288661956787,-0.4948114,117.5623,1,86,1
34021.86,46303.19,5219,17.60038,443.6872,28.4619655609131,-0.5416854,135.0165,1,177,1
38004.38,49968.43,5219,24.45635,250.7313,26.9351043701172,-0.5130858,124.7538,1,337,1
25983.75,48391.32,5220,6.936052,1180.824,31.3967704772949,-0.7938019,114.0858,1,0,1
28387.74,50156.25,5220,15.04771,434.5277,29.2818260192871,-0.6497476,119.1925,1,0,1
29318.45,58341.53,5220,18.78167,239.2604,29.591100692749,-0.4934506,99.59122,1,0,1
37402.05,58236.98,5220,8.929184,1234.375,36.2832870483398,-0.6662745,138.6156,1,0,1
37682.99,44048.05,5220,9.566954,1580.532,72.8484268188477,-0.7263452,146.9291,2,0,1
38000.71,51039.08,5220,16.56832,370.913,27.6214694976807,-0.6786605,118.2494,1,338,1
26127.66,50541.77,5221,16.91301,549.0822,28.4656772613525,-0.7770951,147.2879,1,0,1
31834.02,57089.95,5221,3.110514,7096.449,179.365346908569,-0.6336798,125.7642,6,137,1
32600.96,45866.47,5221,11.84151,657.649,28.542444229126,-0.6600647,126.5492,1,0,1
36700.25,54152.17,5221,10.79304,836.115,56.2595710754395,-0.5403973,118.8023,2,436,1
29630.81,54476.31,5222,6.141035,2483.996,100.216915130615,-0.6962298,131.9937,3,0,1
31057.56,59607.28,5222,5.222614,2590.473,61.7787227630615,-0.7328048,126.5717,2,0,1
34611.55,56938.07,5222,6.937638,1555.025,58.078706741333,-0.7793709,120.5935,2,378,1
35348.27,55968.81,5222,5.567678,1729.721,36.3079643249512,-0.5713664,115.3813,1,401,1
39455.96,48998.67,5222,15.916,436.2163,56.9344863891602,-0.8503631,107.7211,2,0,1
28919.07,42082.21,5223,4.191854,3127.397,66.4909973144531,-0.694572,116.2791,2,0,1
30227,52517.9,5223,4.970404,2233.774,62.3701343536377,-0.7813964,113.9587,2,35,1
33755.41,51590.54,5223,24.72624,105.5999,27.7503070831299,-0.6240852,74.52319,1,224,1
35539.36,50686.4,5223,7.179083,1254.725,64.9873600006104,-0.795173,114.3686,2,269,1
26469.18,48301.8,5224,5.910822,2553.813,75.2030773162842,-0.7428863,135.3149,2,0,1
28328.85,42845.34,5224,10.16656,830.6064,53.0177574157715,-0.6770502,116.9398,2,0,1
36833.35,58067.43,5224,24.21741,359.2047,27.5790386199951,-0.5164664,149.5809,1,0,1
37036.61,53252.91,5224,11.67608,1068.636,58.996826171875,-0.634484,143.2045,2,0,1
28059.55,49720.55,5225,16.93753,430.4316,27.5259056091309,-0.5755962,130.2866,1,0,1
29618.69,58110.05,5225,5.760083,3010.314,135.965848922729,-0.6228608,129.3889,5,0,1
32306.56,53051.75,5225,6.364346,2988.323,95.5943260192871,-0.7106723,148.6501,3,76,1
34084.82,56752.44,5225,5.000575,4300.025,149.329669952393,-0.6769344,144.2784,5,364,1
28386.08,50132.55,5226,14.30496,504.8632,28.4517059326172,-0.6830607,125.5662,1,0,1
31103.12,57569.83,5226,8.299987,951.177,56.6843967437744,-0.5637718,108.2984,2,126,1
35110.71,56542.32,5226,17.3798,363.7489,28.842321395874,-0.574068,119.868,1,391,1
37426.8,54956.02,5226,5.368986,1875.794,56.5685253143311,-0.753025,111.0839,2,452,1
31793.69,57367.61,5227,23.4707,252.8964,28.1630687713623,-0.5476856,120.8135,1,138,1
28912.38,42076.91,5228,5.073362,2396.251,59.6362628936768,-0.7893054,119.639,2,0,1
30232.02,54498.73,5228,13.88343,523.661,30.4900398254395,-0.6673357,123.7132,1,102,1
31034.24,48906.08,5228,6.86289,1437.726,34.9769172668457,-0.6507349,124.0017,1,0,1
32155.08,58506.58,5228,7.444312,988.145,32.8884315490723,-0.5466557,108.6051,1,163,1
28177.5,47929.48,5229,3.587081,8098.565,306.155168533325,-0.813334,136.9101,9,0,1
32017.79,44725.69,5229,8.428461,1697.64,56.2775077819824,-0.7732043,148.1015,2,0,1
33033.52,41938.22,5229,7.56851,1381.357,55.8516044616699,-0.6324043,124.2854,2,0,1
33434.79,57302.79,5229,15.79318,462.1781,55.0275440216064,-0.5301958,112.6135,2,347,1
37000.7,53351.23,5229,8.672832,886.0464,27.4847545623779,-0.8082161,118.6452,1,0,1
38429.99,55403.78,5229,15.52384,279.9526,28.6442623138428,-0.6585778,95.56008,1,538,1
28376.37,50131.5,5230,19.78587,312.9315,26.5899314880371,-0.5600697,122.6356,1,0,1
31633.96,55169.29,5230,20.27354,392.2861,28.7368793487549,-0.614544,138.5708,1,0,1
34607.7,56946,5230,6.517955,1538.128,61.0357398986816,-0.857712,113.0838,2,378,1
36151.6,43399.63,5230,3.34058,5118.217,91.7218112945557,-0.6304665,121.2245,3,0,1
37088.6,52746.06,5230,4.802673,3504.414,129.466499328613,-0.6413521,124.7495,4,311,1
37220.08,56285.02,5230,7.923894,1412.79,55.5852565765381,-0.5625223,127.5858,2,445,1
38465.02,55403.41,5230,12.22202,467.4605,26.2446212768555,-0.5813896,109.0233,1,538,1
26604.71,45527.36,5231,24.17693,160.379,26.0551376342773,-0.7430277,96.9719,1,0,1
31870.92,57050.63,5231,24.21042,130.4638,29.0331859588623,-0.8374497,83.61391,1,137,1
35222.22,55070.22,5231,22.53109,432.9155,53.7021713256836,-0.7024854,136.2887,2,396,1
35516.82,60016.17,5231,2.362345,11620.08,206.747013092041,-0.8394583,128.5687,6,0,1
36096.83,53883.87,5231,9.467556,1153.223,59.0867080688477,-0.6122918,127.8582,2,420,1
36174.52,52092.39,5231,2.685396,5973.936,110.109661102295,-0.8825815,109.7282,3,285,1
36567.41,56952.53,5231,17.24366,519.1346,58.4453563690186,-0.4860582,124.6451,2,431,1
38657.02,48073.95,5231,7.608188,1533.002,58.433162689209,-0.5255174,128.9674,2,0,1
32375.01,50136.41,5232,16.4563,378.4169,29.075231552124,-0.7257855,117.7719,1,77,1
32499.74,52136.61,5232,8.762712,845.124,28.9446754455566,-0.7002137,115.5643,1,81,1
38624.41,56290.61,5232,6.752213,1257.654,29.441577911377,-0.4680522,116.673,1,0,1
29621.86,58109.74,5233,10.38026,1067.733,51.9875755310059,-0.5048245,135.2457,2,0,1
33544.96,49886.21,5233,20.28623,137.6024,28.184440612793,-0.4768469,75.94459,1,0,1
33713.22,51580.91,5233,20.79728,200.4071,29.6274032592773,-0.618122,96.59106,1,224,1
34068.82,56767.77,5233,11.81301,1142.752,60.4623680114746,-0.8716536,148.6054,2,364,1
37408.84,54435.79,5233,3.300241,4822.808,97.3185768127441,-0.7417008,115.7235,3,451,1
27065.15,48243.97,5234,14.27116,552.3022,28.0276947021484,-0.510291,131.947,1,0,1
28370.62,50135.47,5234,15.6049,274.6237,28.8116989135742,-0.4366715,94.6587,1,0,1
29570.71,58104.5,5234,17.2802,407.773,27.7056217193604,-0.5297988,128.1088,1,0,1
36280.89,54297.21,5234,7.55281,1098.588,85.4957427978516,-0.5294744,100.3755,3,0,1
36632.18,51854.17,5234,19.17531,266.1765,29.3939113616943,-0.7308778,107.3773,1,296,1
37513.38,50164.02,5234,3.160431,5980.512,130.417491912842,-0.7344418,121.1633,4,324,1
26486.08,47494.04,5235,4.523982,3079.013,71.8838768005371,-0.710902,121.2493,2,0,1
32700.72,51715.78,5235,18.08514,448.3772,27.5033226013184,-0.876307,139.2187,1,86,1
33625.06,54761.66,5235,19.21106,283.0773,28.1361789703369,-0.6307025,112.4314,1,355,1
35214.65,55047.74,5235,9.500379,1056.177,87.5975475311279,-0.5497221,113.7453,3,396,1
38695.66,50735.32,5235,7.574613,1129.5,61.3966503143311,-0.6027616,109.004,2,0,1
25070.9,45137.03,5236,22.23016,268.8065,27.609827041626,-0.6783612,121.0294,1,0,1
28919.24,42071.79,5236,18.40246,279.1506,53.1382541656494,-0.5331011,92.18513,2,0,1
35862.58,45906.92,5236,5.728111,3110.937,117.586807250977,-0.7446581,137.2116,4,0,1
